,Category_0,Category_1,Category_2,Category_3,Category_4,Category_5,Rating,Reviews,Size,Installs,Free,Price,Avalible_age,Genres_0,Genres_1,Genres_2,Genres_3,Genres_4,Genres_5,Genres_6
276,0,0,0,1,0,1,4.6,4159,48000000.0,500000,0,0.0,0,0,0,0,0,1,1,1
277,0,0,0,1,0,1,4.3,20815,10000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
278,0,0,0,1,0,1,4.5,78662,22000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
279,0,0,0,1,0,1,4.1,7149,11000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
280,0,0,0,1,0,1,4.5,3079,8500000.0,100000,0,0.0,0,0,0,0,0,1,1,1
281,0,0,0,1,0,1,4.6,5800,8600000.0,100000,0,0.0,0,0,0,0,0,1,1,1
282,0,0,0,1,0,1,4.0,6989,8600000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
283,0,0,0,1,0,1,4.2,16422,28000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
284,0,0,0,1,0,1,4.3,8978,28000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
285,0,0,0,1,0,1,4.2,80804,28000000.0,5000000,0,0.0,0,0,0,0,0,1,1,1
286,0,0,0,1,0,1,4.4,42492,28000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
287,0,0,0,1,0,1,4.7,286897,39000000.0,10000000,0,0.0,0,0,0,0,0,1,1,1
288,0,0,0,1,0,1,4.5,103755,14000000.0,10000000,0,0.0,0,0,0,0,0,1,1,1
289,0,0,0,1,0,1,4.2,46505,19000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
290,0,0,0,1,0,1,4.7,11442,6800000.0,100000,1,4.99,0,0,0,0,0,1,1,1
291,0,0,0,1,0,1,4.8,10295,39000000.0,100000,1,4.99,0,0,0,0,0,1,1,1
292,0,0,0,1,0,1,4.1,217730,39000000.0,50000000,0,0.0,0,0,0,0,0,1,1,1
293,0,0,0,1,0,1,4.3,1002859,35000000.0,100000000,0,0.0,0,0,0,0,0,1,1,1
294,0,0,0,1,0,1,4.4,51510,35000000.0,5000000,0,0.0,0,0,0,0,0,1,1,1
295,0,0,0,1,0,1,4.5,413,29000000.0,10000,0,0.0,0,0,0,0,0,1,1,1
296,0,0,0,1,0,1,4.3,23175,41000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
297,0,0,0,1,1,0,4.5,1013635,41000000.0,10000000,0,0.0,1,0,0,0,1,0,0,0
298,0,0,0,1,1,0,4.6,24005,4900000.0,500000,0,0.0,2,0,0,0,1,0,0,0
299,0,0,0,1,1,0,4.7,57106,27000000.0,1000000,0,0.0,1,0,0,0,1,0,0,0
300,0,0,0,1,1,0,4.7,2249,32000000.0,500000,0,0.0,0,0,0,0,1,0,0,0
301,0,0,0,1,1,0,4.8,516,12000000.0,50000,0,0.0,0,0,0,0,1,0,0,1
302,0,0,0,1,1,0,3.9,834,15000000.0,50000,0,0.0,2,0,0,0,1,0,0,0
303,0,0,0,1,1,0,4.1,1010,11000000.0,50000,0,0.0,2,0,0,0,1,0,0,0
304,0,0,0,1,1,0,4.4,238970,28000000.0,1000000,0,0.0,1,0,0,0,1,0,0,0
305,0,0,0,1,1,0,4.6,302,2200000.0,10000,0,0.0,1,0,0,0,1,0,0,0
306,0,0,0,1,1,0,4.5,438,3400000.0,10000,0,0.0,0,0,0,0,1,0,0,0
307,0,0,0,1,1,0,4.7,73,8300000.000000001,10000,0,0.0,0,0,0,0,1,0,0,0
308,0,0,0,1,1,0,4.4,39,4300000.0,10000,0,0.0,1,0,0,0,1,0,0,0
309,0,0,0,1,1,0,4.5,144,4700000.0,10000,0,0.0,0,0,0,0,1,0,0,0
310,0,0,0,1,1,0,3.9,2181,10000000.0,100000,0,0.0,1,0,0,0,1,0,0,0
311,0,0,0,1,1,0,3.2,93965,15000000.0,5000000,0,0.0,1,0,0,0,1,0,0,0
312,0,0,0,1,1,0,3.2,1446,7100000.0,100000,0,0.0,2,0,0,0,1,0,0,0
313,0,0,0,1,1,0,4.1,12088,21000000.0,1000000,0,0.0,2,0,0,0,1,0,0,0
314,0,0,0,1,1,0,4.5,314,6100000.0,100000,0,0.0,0,0,0,0,1,0,0,0
315,0,0,0,1,1,0,4.2,25671,6100000.0,1000000,0,0.0,1,0,0,0,1,0,0,0
316,0,0,0,1,1,0,4.2,15194,15000000.0,1000000,0,0.0,1,0,0,0,1,0,0,0
317,0,0,0,1,1,0,3.7,22551,11000000.0,1000000,0,0.0,1,0,0,0,1,0,0,0
318,0,0,0,1,1,0,4.5,29839,29000000.0,1000000,0,0.0,1,0,0,0,1,0,0,0
319,0,0,0,1,1,0,4.6,279,3300000.0,100000,0,0.0,0,0,0,0,1,0,0,0
320,0,0,0,1,1,0,4.5,564387,3300000.0,5000000,0,0.0,0,0,0,0,1,0,0,0
322,0,0,0,1,1,0,4.7,1677,40000000.0,100000,0,0.0,0,0,0,0,1,0,0,0
323,0,0,0,1,1,0,4.4,757,10000000.0,10000,0,0.0,1,0,0,0,1,0,0,0
324,0,0,0,1,1,0,3.5,115,9100000.0,10000,0,0.0,2,0,0,0,1,0,0,0
325,0,0,0,1,1,0,3.3,125,4700000.0,5000,0,0.0,1,0,0,0,1,0,0,0
326,0,0,0,1,1,0,4.5,9952,38000000.0,500000,0,0.0,1,0,0,0,1,0,0,0
327,0,0,0,1,1,0,4.4,18814,38000000.0,1000000,0,0.0,2,0,0,0,1,0,0,0
328,0,0,0,1,1,0,4.2,21,6700000.0,5000,0,0.0,0,0,0,0,1,0,0,0
329,0,0,0,1,1,0,5.0,15,37000000.0,1000,0,0.0,0,0,0,0,1,0,0,0
330,0,0,0,1,1,0,4.4,51981,37000000.0,5000000,0,0.0,0,0,0,0,1,0,0,0
331,0,0,0,1,1,0,4.7,3596,7800000.0,10000,0,0.0,1,0,0,0,1,0,0,0
332,0,0,0,1,1,0,4.4,1006,19000000.0,50000,0,0.0,0,0,0,0,1,0,0,0
333,0,0,0,1,1,0,4.4,5968,5700000.0,1000000,0,0.0,0,0,0,0,1,0,0,0
334,0,0,0,1,1,0,4.6,4895,35000000.0,100000,0,0.0,0,0,0,0,1,0,0,0
335,0,0,0,1,1,1,4.0,56642847,35000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
336,0,0,0,1,1,1,4.4,69119316,35000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
337,0,0,0,1,1,1,4.3,125257,17000000.0,10000000,0,0.0,1,0,0,0,1,0,1,0
338,0,0,0,1,1,1,4.3,9642995,17000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
339,0,0,0,1,1,1,4.4,1429035,17000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
340,0,0,0,1,1,1,4.3,4604324,17000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
341,0,0,0,1,1,1,4.0,3419249,17000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
342,0,0,0,1,1,1,4.3,11334799,17000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
343,0,0,0,1,1,1,4.3,158679,8800000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
344,0,0,0,1,1,1,4.4,3075028,8800000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
345,0,0,0,1,1,1,4.3,4187998,16000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
346,0,0,0,1,1,1,4.3,659395,11000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
347,0,0,0,1,1,1,4.3,4785892,11000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
348,0,0,0,1,1,1,4.3,66602,11000000.0,50000000,0,0.0,0,0,0,0,1,0,1,0
349,0,0,0,1,1,1,4.3,30209,15000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
350,0,0,0,1,1,1,4.0,36901,6600000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
351,0,0,0,1,1,1,4.5,5149854,6600000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
352,0,0,0,1,1,1,4.3,192948,6600000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
353,0,0,0,1,1,1,3.7,99559,6600000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
354,0,0,0,1,1,1,4.5,437674,6600000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
355,0,0,0,1,1,1,3.9,13698,5100000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
356,0,0,0,1,1,1,4.4,2473509,5100000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
357,0,0,0,1,1,1,3.6,20769,18000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
358,0,0,0,1,1,1,4.4,36880,4000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
359,0,0,0,1,1,1,4.2,171031,4000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
360,0,0,0,1,1,1,4.4,63543,4000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
361,0,0,0,1,1,1,4.1,45487,4000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
362,0,0,0,1,1,1,4.4,615381,37000000.0,10000000,0,0.0,2,0,0,0,1,0,1,0
363,0,0,0,1,1,1,4.3,2451083,37000000.0,100000000,0,0.0,1,0,0,0,1,0,1,0
364,0,0,0,1,1,1,4.2,33053,22000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
365,0,0,0,1,1,1,4.2,5387333,22000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
366,0,0,0,1,1,1,4.4,3648120,3300000.0,100000000,0,0.0,1,0,0,0,1,0,1,0
367,0,0,0,1,1,1,4.4,136662,32000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
368,0,0,0,1,1,1,3.9,42370,37000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
369,0,0,0,1,1,1,4.2,781810,37000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
370,0,0,0,1,1,1,4.4,3128250,37000000.0,100000000,0,0.0,2,0,0,0,1,0,1,0
371,0,0,0,1,1,1,4.6,2083237,37000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
372,0,0,0,1,1,1,4.3,541389,37000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
373,0,0,0,1,1,1,4.3,46702,37000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
374,0,0,0,1,1,1,4.4,2939,17000000.0,100000,0,0.0,0,0,0,0,1,0,1,0
375,0,0,0,1,1,1,3.7,13761,17000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
376,0,0,0,1,1,1,4.3,258556,17000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
377,0,0,0,1,1,1,3.9,40751,35000000.0,10000000,0,0.0,1,0,0,0,1,0,1,0
378,0,0,0,1,1,1,4.5,17712922,40000000.0,500000000,0,0.0,1,0,0,0,1,0,1,0
379,0,0,0,1,1,1,3.7,25021,61000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
380,0,0,0,1,1,1,4.3,27187,66000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
381,0,0,0,1,1,1,4.4,69119316,66000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
382,0,0,0,1,1,1,4.0,56646578,66000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
383,0,0,0,1,1,1,4.3,4785988,11000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
384,0,0,0,1,1,1,4.0,122498,79000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
385,0,0,0,1,1,1,4.3,11334973,79000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
386,0,0,0,1,1,1,4.0,3419433,79000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
387,0,0,0,1,1,1,4.1,132014,25000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
388,0,0,0,1,1,1,4.2,83239,14000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
389,0,0,0,1,1,1,4.2,594728,14000000.0,50000000,0,0.0,0,0,0,0,1,0,1,0
390,0,0,0,1,1,1,4.2,5387446,14000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
391,0,0,0,1,1,1,4.1,10484169,14000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
392,0,0,0,1,1,1,4.4,3128509,14000000.0,100000000,0,0.0,2,0,0,0,1,0,1,0
393,0,0,0,1,1,1,4.3,2451093,14000000.0,100000000,0,0.0,1,0,0,0,1,0,1,0
394,0,0,0,1,1,1,4.2,171031,14000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
395,0,0,0,1,1,1,4.4,2876500,24000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
396,0,0,0,1,1,1,4.2,781810,24000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
397,0,0,0,1,1,1,4.1,28238,17000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
398,0,0,0,1,1,1,4.3,335646,8300000.000000001,10000000,0,0.0,0,0,0,0,1,0,1,0
399,0,0,0,1,1,1,4.3,350154,8300000.000000001,10000000,0,0.0,0,0,0,0,1,0,1,0
400,0,0,0,1,1,1,4.5,349384,8199999.999999999,10000000,0,0.0,0,0,0,0,1,0,1,0
401,0,0,0,1,1,1,4.3,346982,8199999.999999999,10000000,0,0.0,0,0,0,0,1,0,1,0
402,0,0,0,1,1,1,4.2,244863,8199999.999999999,10000000,0,0.0,0,0,0,0,1,0,1,0
403,0,0,0,1,1,1,4.2,10790289,8199999.999999999,500000000,0,0.0,0,0,0,0,1,0,1,0
404,0,0,0,1,1,1,4.5,330761,8199999.999999999,10000000,0,0.0,0,0,0,0,1,0,1,0
405,0,0,0,1,1,1,4.3,37320,8400000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
406,0,0,0,1,1,1,4.3,12842860,8400000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
407,0,0,0,1,1,1,4.3,2546527,8400000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
408,0,0,0,1,1,1,4.4,36893,4000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
409,0,0,0,1,1,1,4.2,15880,32000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
410,0,0,0,1,1,1,4.3,346980,32000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
411,0,0,0,1,1,1,4.3,9643041,32000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
412,0,0,0,1,1,1,4.4,3075118,32000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
413,0,0,0,1,1,1,4.6,2264916,6100000.0,50000000,0,0.0,0,0,0,0,1,0,1,0
414,0,0,0,1,1,1,4.3,541389,6100000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
415,0,0,0,1,1,1,4.4,2473693,6100000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
416,0,0,0,1,1,1,4.2,42925,2800000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
417,0,0,0,1,1,1,4.5,5150471,2800000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
418,0,0,0,1,1,1,4.5,2511130,2800000.0,50000000,0,0.0,0,0,0,0,1,0,1,0
419,0,0,0,1,1,1,4.4,3648480,3300000.0,100000000,0,0.0,1,0,0,0,1,0,1,0
420,0,0,0,1,1,1,4.5,17714850,40000000.0,500000000,0,0.0,1,0,0,0,1,0,1,0
421,0,0,0,1,1,1,4.1,13100,2200000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
422,0,0,0,1,1,1,4.2,27156,2200000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
423,0,0,0,1,1,1,4.1,55098,4300000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
424,0,0,0,1,1,1,4.3,1133501,4700000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
425,0,0,0,1,1,1,4.1,12578,2300000.0,500000,0,0.0,0,0,0,0,1,0,1,0
426,0,0,0,1,1,1,4.2,10965,2300000.0,500000,0,0.0,0,0,0,0,1,0,1,0
427,0,0,0,1,1,1,4.0,18247,2300000.0,100000,1,3.99,0,0,0,0,1,0,1,0
428,0,0,0,1,1,1,4.2,190613,11000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
429,0,0,0,1,1,1,4.2,125232,2700000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
430,0,0,0,1,1,1,4.2,83239,14000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
431,0,0,0,1,1,1,4.3,11334973,14000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
432,0,0,0,1,1,1,4.3,72065,13000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
433,0,0,0,1,1,1,4.4,27540,3700000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
434,0,0,0,1,1,1,4.2,104990,10000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
435,0,0,0,1,1,1,4.4,177703,13000000.0,10000000,0,0.0,2,0,0,0,1,0,1,0
436,0,0,0,1,1,1,4.1,17529,10000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
437,0,0,0,1,1,1,4.2,177263,13000000.0,10000000,0,0.0,2,0,0,0,1,0,1,0
438,0,0,0,1,1,1,4.8,237468,8800000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
439,0,0,0,1,1,1,4.4,32254,5500000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
440,0,0,0,1,1,1,4.4,483565,20000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
441,0,0,0,1,1,1,4.4,552441,29000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
442,0,0,0,1,1,1,4.0,60308,29000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
443,0,0,0,1,1,1,4.5,457283,29000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
444,0,0,0,1,1,1,4.4,93825,11000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
445,0,0,0,1,1,1,4.1,32283,11000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
446,0,0,0,1,1,1,4.2,15287,17000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
447,0,0,0,1,1,1,4.5,205739,17000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
448,0,0,0,1,1,1,4.3,14873,17000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
449,0,0,0,1,1,1,4.5,7820209,17000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
450,0,0,0,1,1,1,4.0,9498,118000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
451,0,0,0,1,1,1,4.3,4604483,118000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
452,0,0,0,1,1,1,4.3,4188142,16000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
453,0,0,0,1,1,1,4.2,88427,5100000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
454,0,0,0,1,1,1,4.5,305218,5100000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
455,0,0,0,1,1,1,4.6,183374,44000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
456,0,0,0,1,1,1,4.1,20901,7300000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
457,0,0,0,1,1,1,4.0,122595,30000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
458,0,0,0,1,1,1,4.2,124346,695000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
459,0,0,0,1,1,1,4.6,837842,695000.0,50000000,0,0.0,0,0,0,0,1,0,1,0
460,0,0,0,1,1,1,4.1,255,1600000.0,10000,0,0.0,0,0,0,0,1,0,1,0
461,0,0,0,1,1,1,4.3,41420,19000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
462,0,0,0,1,1,1,4.2,44706,19000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
463,0,0,0,1,1,1,4.3,23707,19000000.0,500000,0,0.0,0,0,0,0,1,0,1,0
464,0,0,0,1,1,1,4.0,3419513,19000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
465,0,0,0,1,1,1,4.3,4785988,11000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
466,0,0,0,1,1,1,4.2,594728,11000000.0,50000000,0,0.0,0,0,0,0,1,0,1,0
467,0,0,0,1,1,1,4.3,11335255,11000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
468,0,0,0,1,1,1,4.1,10484169,11000000.0,1000000000,0,0.0,0,0,0,0,1,0,1,0
469,0,0,0,1,1,1,4.2,5387446,11000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
470,0,0,0,1,1,1,4.1,29208,23000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
471,0,0,0,1,1,1,4.6,191032,26000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
472,0,0,0,1,1,1,4.3,350154,26000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
473,0,0,0,1,1,1,4.2,244863,26000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
474,0,0,0,1,1,1,4.2,10790289,26000000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
475,0,0,0,1,1,1,4.3,2546527,26000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
476,0,0,1,0,0,0,4.2,1545,26000000.0,10000,1,3.99,2,0,0,0,1,0,1,1
477,0,0,1,0,0,0,2.6,57,6200000.0,1000,1,6.99,0,0,0,0,1,0,1,1
481,0,0,1,0,0,0,3.5,2,17000000.0,100,1,7.99,2,0,0,0,1,0,1,1
482,0,0,1,0,0,0,4.0,516801,17000000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
483,0,0,1,0,0,0,4.1,285726,15000000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
484,0,0,1,0,0,0,3.7,76646,15000000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
485,0,0,1,0,0,0,4.1,2556,56000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
486,0,0,1,0,0,0,4.2,7779,12000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
487,0,0,1,0,0,0,4.5,61637,11000000.0,5000000,0,0.0,2,0,0,0,1,0,1,1
488,0,0,1,0,0,0,4.4,12632,29000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
489,0,0,1,0,0,0,4.2,313724,29000000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
490,0,0,1,0,0,0,4.0,48845,40000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
491,0,0,1,0,0,0,4.1,305708,40000000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
492,0,0,1,0,0,0,3.1,31320,53000000.0,5000000,0,0.0,2,0,0,0,1,0,1,1
493,0,0,1,0,0,0,4.4,172460,3100000.0,5000000,0,0.0,2,0,0,0,1,0,1,1
494,0,0,1,0,0,0,4.2,4195,24000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
495,0,0,1,0,0,0,4.1,11633,23000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
496,0,0,1,0,0,0,3.9,10212,5000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
497,0,0,1,0,0,0,4.3,37053,44000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
498,0,0,1,0,0,0,4.4,667,27000000.0,10000,0,0.0,2,0,0,0,1,0,1,1
499,0,0,1,0,0,0,3.5,13202,6100000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
500,0,0,1,0,0,0,4.0,28671,6100000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
501,0,0,1,0,0,0,3.3,1157,21000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
502,0,0,1,0,0,0,4.5,212626,11000000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
503,0,0,1,0,0,0,4.4,222888,21000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
504,0,0,1,0,0,0,4.1,2067,24000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
505,0,0,1,0,0,0,3.9,1643,31000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
506,0,0,1,0,0,0,3.9,105,27000000.0,5000,0,0.0,2,0,0,0,1,0,1,1
507,0,0,1,0,0,0,3.6,3414,6200000.0,500000,0,0.0,2,0,0,0,1,0,1,1
508,0,0,1,0,0,0,4.0,42194,6200000.0,5000000,0,0.0,2,0,0,0,1,0,1,1
509,0,0,1,0,0,0,3.6,11806,12000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
510,0,0,1,0,0,0,3.4,1999,8000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
511,0,0,1,0,0,0,4.2,22544,5900000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
512,0,0,1,0,0,0,4.1,97684,7900000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
513,0,0,1,0,0,0,3.4,2519,5000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
514,0,0,1,0,0,0,3.0,1146,1400000.0,100000,0,0.0,2,0,0,0,1,0,1,1
515,0,0,1,0,0,0,4.6,13046,13000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
516,0,0,1,0,0,0,4.1,17268,40000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
517,0,0,1,0,0,0,3.9,8722,13000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
518,0,0,1,0,0,0,1.9,953,19000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
519,0,0,1,0,0,0,3.5,2593,5000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
520,0,0,1,0,0,0,2.5,5377,19000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
521,0,0,1,0,0,0,3.9,852,27000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
522,0,0,1,0,0,0,3.4,212,3000000.0,50000,0,0.0,2,0,0,0,1,0,1,1
523,0,0,1,0,0,0,3.5,1972,13000000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
524,0,0,1,0,0,0,4.4,35206,7200000.0,1000000,0,0.0,0,0,0,0,1,0,1,1
525,0,0,1,0,0,0,3.8,5164,25000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
526,0,0,1,0,0,0,4.2,1939,25000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
527,0,0,1,0,0,0,2.5,277,5700000.0,100000,0,0.0,2,0,0,0,1,0,1,1
528,0,0,1,0,0,0,2.8,80,5500000.0,10000,0,0.0,1,0,0,0,1,0,1,1
529,0,0,1,0,0,0,4.1,825,5500000.0,100000,0,0.0,2,0,0,0,1,0,1,1
530,0,0,1,0,0,0,4.2,40035,6500000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
531,0,0,1,0,0,0,3.5,1093,5800000.0,100000,0,0.0,2,0,0,0,1,0,1,1
532,0,0,1,0,0,0,4.3,135418,5800000.0,10000000,0,0.0,2,0,0,0,1,0,1,1
533,0,0,1,0,0,0,3.3,1601,3800000.0,500000,0,0.0,2,0,0,0,1,0,1,1
534,0,0,1,0,0,0,4.1,2212,41000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
535,0,0,1,0,0,0,4.2,57081,7900000.0,1000000,0,0.0,2,0,0,0,1,0,1,1
536,0,0,1,0,0,0,3.5,241,2800000.0,50000,0,0.0,2,0,0,0,1,0,1,1
537,0,0,1,0,0,0,4.2,63986,20000000.0,5000000,0,0.0,2,0,0,0,1,0,1,1
538,0,0,1,0,0,0,4.4,7888,15000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
539,0,0,1,0,0,0,4.1,535,28000000.0,100000,0,0.0,2,0,0,0,1,0,1,1
540,0,0,1,0,0,0,4.2,5084,9600000.0,100000,0,0.0,2,0,0,0,1,0,1,1
541,0,0,1,0,0,0,4.3,2430,13000000.0,500000,0,0.0,2,0,0,0,1,0,1,1
